	Locustag	Gene	Description	FeatureType	1276	1968	1970	983
1880	DN756_10345		glyceraldehyde-3-phosphate dehydrogenase	CDS	2756.921117348013	2585.7916206131467	2489.782426380873	2191.1853973510933
1881	DN756_10350		D-hexose-6-phosphate mutarotase	CDS	1418.6398893049534	1078.6187584857134	1232.4430283271233	1063.9549049313753
1882	DN756_10355		MipA/OmpV family protein	CDS	539.6844932572274	479.01428398446234	550.6411077937387	482.7996391850734
1883	DN756_10365		PrkA family serine protein kinase	CDS	223.17618286298634	188.372591467833	245.74487817487235	211.75224855035268
1884	DN756_10370		YeaH/YhbH family protein	CDS	92.44777966474133	80.0564758624548	99.22020778964706	95.48631639132067
1885	DN756_10375		DMT family transporter	CDS	36.6149301014379	25.2332207703668	29.525880311970898	24.562908112350467
1886	DN756_10380		LysR family transcriptional regulator	CDS	25.313030061483868	23.6038188023926	24.494550955043398	23.006547308407534
1887	DN756_10385		pirin family protein	CDS	69.80163407731683	50.84051668071694	56.18348896845026	50.94858354165344
1888	DN756_10390		Bcr/CflA family efflux MFS transporter	CDS	41.262530065101295	66.6477176924116	44.42731146839563	57.36742734219703
1889	DN756_10395		D-amino acid dehydrogenase small subunit	CDS	217.68868531540332	207.10637241824702	256.63508060879366	197.34156124633634
1890	DN756_10400		SpoVR family protein	CDS	40.954336139608934	39.3274698632189	45.54015902020484	42.1568230060966
1891	DN756_10405	fadR	fatty acid metabolism transcriptional regulator FadR	CDS	129.4491346566373	117.64634181131	128.34395111414065	114.25041542135834
1892	DN756_10415	nhaB	sodium/proton antiporter NhaB	CDS	53.79668736936393	48.254286642288	64.1259562585614	48.188351778699904
1893	DN756_10420	dsbB	disulfide bond formation protein DsbB	CDS	80.42238945007534	69.4124400456225	70.35948755859073	74.17749901534137
1894	DN756_10425		hypothetical protein	CDS	5.227377401086526	6.44553200132999	6.866650393250336	7.303992073104713
1895	DN756_10430		hypothetical protein	CDS	0.231781766261264	0.422555798396062	0.599814370713055	0.570121300621667
1896	DN756_10435		cysteine desulfurase	CDS	5.667594974171194	3.385993942975277	3.7504467257919765	4.231015572799284
1897	DN756_10440		MFS transporter	CDS	3.18786791032595	3.430674182288643	4.174495520093838	3.5162611368326235
1898	DN756_10445		YcgN family cysteine cluster protein	CDS	79.92881492653477	63.396555639841345	75.9442764290139	67.67743091043191
1899	DN756_10450		fumarylacetoacetate hydrolase family protein	CDS	217.92402992722134	198.3579625126	220.270389932815	209.05002635049368
1900	DN756_10455		lytic murein transglycosylase	CDS	108.77226142169867	97.28241983943367	114.79491547818499	113.096438773564
1901	DN756_10460		hypothetical protein	CDS	43.61887178054593	37.226806744656734	44.461458070053276	36.5345462936817
1902	DN756_10465		hypothetical protein	CDS	0.8426384179507284	0.7637306029406236	0.4937837218626173	0.5956013161000756
1903	DN756_10470	minC	septum site-determining protein MinC	CDS	348.954708192209	289.15113929168	357.5988433330497	256.70182525912566
1904	DN756_10475	minD	septum site-determining protein MinD	CDS	390.6871608688293	406.1643675982627	462.19978491951036	365.3756889622453
1905	DN756_10480	minE	cell division topological specificity factor MinE	CDS	35.55183438029869	35.808109780341034	41.4200428314328	31.051726849187265
1906	DN756_10485		ribonuclease D	CDS	73.81432648723107	64.76889528413277	84.55364516366198	80.06963928690043
1907	DN756_10490	fadD	long-chain-fatty-acid--CoA ligase FadD	CDS	222.41681175300232	138.4021143596767	217.67425666558665	158.61897290371098
1908	DN756_10495		gluconate 5-dehydrogenase	CDS	2.686351504147787	1.660317854569761	2.2787869180124365	0.5956013161000756
1909	DN756_10500		lipoprotein	CDS	71.10588663478985	82.42407207416191	72.00694891835133	83.74257352725833
1910	DN756_10505	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	CDS	22.065686240210567	26.959236004728634	26.057751476697433	24.422488213745268
1911	DN756_10510		ATP-dependent DNA helicase	CDS	116.426059309189	121.05973247992999	122.64256613849834	113.684176994288
1912	DN756_10515		RidA family protein	CDS	17.1342489465549	16.5697109592934	15.455940833933068	15.050888706936702
1913	DN756_10520		spermidine export protein MdtI	CDS	4.0244873061349695	4.193994810996863	4.756016768531733	4.209838569634653
1914	DN756_10525	mdtJ	multidrug/spermidine efflux SMR transporter subunit MdtJ	CDS	4.93038051351176	4.469515000076533	4.0968255667440525	4.543468055492267
1915	DN756_10530		keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase	CDS	170.565706848494	141.56142544555533	166.87288421334998	134.88708068572433
1916	DN756_10535		hypothetical protein	CDS	14.245033874146666	14.734476427967634	16.253927942246733	14.7697758318485
1917	DN756_10540	zwf	glucose-6-phosphate dehydrogenase	CDS	453.2173064350347	469.70619145685464	456.89825876192634	472.0765502731936
1918	DN756_10545		MurR/RpiR family transcriptional regulator	CDS	309.4333433461093	259.43924296903464	226.32914075904367	286.79801607142764
1919	DN756_10550	pyk	pyruvate kinase	CDS	2209.441460625787	1743.0301809739533	2227.0073005618196	1669.2527473310035
1920	DN756_10555		gluconate 5-dehydrogenase	CDS	33.47044501381733	24.35960333023557	27.39399355822643	25.531121915855703
1921	DN756_10560	msbB	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	CDS	152.69118175620568	130.82404944049497	129.342750450513	145.83889758450468
1922	DN756_10565	mepM	murein DD-endopeptidase MepM	CDS	430.0184506609173	340.00159053232466	412.1328066633027	362.24355890203134
1923	DN756_10570		zinc ABC transporter substrate-binding protein	CDS	87.4490117267488	52.49918537100174	66.74739991526307	59.6707894021959
1924	DN756_10575	znuC	zinc ABC transporter ATP-binding protein ZnuC	CDS	63.30044545795676	43.2556828654015	50.785594377753036	50.225500067803004
1925	DN756_10580	znuB	zinc ABC transporter permease subunit ZnuB	CDS	54.89531387181356	60.36253677595426	68.1603843048169	46.55400204372489
1926	DN756_10585	ruvB	Holliday junction branch migration DNA helicase RuvB	CDS	113.94766530348834	97.99484822191363	116.07079462703	102.50079586533825
1927	DN756_10590	ruvA	Holliday junction branch migration protein RuvA	CDS	135.58158080665336	127.91091292113633	125.18265356711966	127.15092729197833
1928	DN756_10595		tat protein	CDS	33.06819893756307	31.01442444708823	34.8307306285237	32.87714712403974
1929	DN756_10600	ruvC	crossover junction endodeoxyribonuclease RuvC	CDS	67.83746936431923	85.52332607710906	65.7126997975741	63.874034977584905
1930	DN756_10605		YebC/PmpR family DNA-binding transcriptional regulator	CDS	130.63851208890665	144.77517753342465	133.642498540419	124.97157525032499
1931	DN756_10610		dihydroneopterin triphosphate diphosphatase	CDS	137.55690407774264	161.16875264495067	128.2768309699443	142.42581320991133
1932	DN756_10615	aspS	aspartate--tRNA ligase	CDS	660.3634827214368	754.3216489891323	648.5037449679322	762.9397567025762
1933	DN756_10620		DUF72 domain-containing protein	CDS	32.9989078488178	25.845065209396136	35.14565988958034	29.67381784840637
1934	DN756_10625		hypothetical protein	CDS	154.34170324222734	180.42107277333767	138.64924913581035	196.82110886684333
1935	DN756_10630	cmoA	carboxy-S-adenosyl-L-methionine synthase CmoA	CDS	232.95683606200768	206.03277611625563	232.1022953980897	209.26052050503299
1936	DN756_10635	cmoB	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	CDS	226.15152084599833	229.31193520059333	245.64921973994333	231.91109633716465
1937	DN756_10640	cutC	copper homeostasis protein CutC	CDS	155.24895979907	166.064973733099	157.92104837433865	161.99159215247434
1938	DN756_10645		VOC family protein	CDS	43.870696860886	43.687277726012205	52.90178837275147	39.87038082801633
1939	DN756_10650		arginine--tRNA ligase	CDS	417.15818046963636	393.4535103765313	439.152331730944	426.6739162052883
1940	DN756_10655		filamentous hemagglutinin N-terminal domain-containing protein	CDS	11.550841884229284	10.304738221353142	13.2547178487595	8.604897614152785
1941	DN756_10665	murJ	murein biosynthesis integral membrane protein MurJ	CDS	94.1192330056046	80.63710803325944	106.484188155909	77.96089444903645
1942	DN756_10670		gfo/Idh/MocA family oxidoreductase	CDS	144.79379203841432	116.548673893517	158.13241754745	120.94137455019133
1943	DN756_10675		DUF480 domain-containing protein	CDS	185.8952724443443	158.056134049295	202.41557964848502	150.434693242874
1944	DN756_10680		30S ribosomal protein S5 alanine N-acetyltransferase	CDS	133.393658254466	98.51387346082913	131.88859371824068	97.52845911265509
1945	DN756_10685		MFS transporter	CDS	20.262035941661335	18.433511263025533	21.754986077117902	20.9989299427228
1946	DN756_10690		lipoprotein	CDS	45.416810243013536	41.7417176945578	43.64313098418453	42.859860177049704
1947	DN756_10695		molecular chaperone	CDS	116.91068120150832	79.21568198606654	108.050967007804	88.74853990467183
1948	DN756_10700		phosphatase	CDS	119.759685362683	82.1526984879487	106.2945640864488	98.89650343404954
1949	DN756_10710		ROK family transcriptional regulator	CDS	61.69861058611273	61.09732836586934	65.72418093419274	62.4229594995546
1950	DN756_10715		glycerophosphodiester phosphodiesterase	CDS	12.133994609496133	11.637638586285368	12.458168085952266	12.809109606576266
1951	DN756_10720		ABC transporter ATP-binding protein	CDS	2.2310715946778665	3.1329947755262566	2.3554601800950135	2.356566181819797
1952	DN756_10725		ABC transporter permease	CDS	3.0002127267807737	2.244210397883393	2.382590889972143	3.7661681165248466
1953	DN756_10730		ABC transporter permease	CDS	2.355472718056127	1.9807516464062402	1.8888071681095233	1.9646521878795706
1954	DN756_10735		extracellular solute-binding protein	CDS	11.887603741239666	15.199217518522934	10.20175610971823	12.920827465045233
1955	DN756_10740		glycerophosphodiester phosphodiesterase	CDS	4.169967600262754	3.72203193822507	5.239181561279797	3.7147917331551796
1956	DN756_10755	dauA	C4-dicarboxylic acid transporter DauA	CDS	181.12973912575868	208.53813439016403	243.49065252122	129.17582355455568
1957	DN756_10760		3-deoxy-8-phosphooctulonate synthase	CDS	429.0502025695623	447.23808641371903	393.69538946549466	401.84127432020165
1958	DN756_10765		tetratricopeptide repeat-containing protein	CDS	143.19562309255534	136.87327970787533	133.61910227429868	120.31535802612534
1959	DN756_10770		siroheme synthase	CDS	43.2717264835978	39.3009346279186	34.17444941450017	33.286752545741365
1960	DN756_10775	prmC	peptide chain release factor N(5)-glutamine methyltransferase	CDS	137.80394656446865	163.848295217064	121.56269711276633	139.42383739
1961	DN756_10780	prfA	peptide chain release factor 1	CDS	412.600010696634	407.0556699980563	372.858537844316	399.049827064332
1962	DN756_10785		glutamyl-tRNA reductase	CDS	376.93546854568734	352.37098428458165	374.6451940287904	366.9299833411026
1963	DN756_10790	lolB	lipoprotein localization protein LolB	CDS	114.24258744816366	87.05598107975659	95.34767463329696	96.6641325625061
1964	DN756_10795		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	CDS	512.3981133491053	669.404592208531	491.62984905513275	659.1498069185773
1965	DN756_10800		ribose-phosphate pyrophosphokinase	CDS	1184.5439826180134	1636.9907842404466	1093.3646484198334	1610.8537047693164
1966	DN756_10805		DUF2583 domain-containing protein	CDS	77.52569075581404	48.8775258112014	52.84383699612663	69.5132505388608
1967	DN756_10810		peptidyl-tRNA hydrolase	CDS	83.67143314389426	82.1185516025351	91.60645107280203	76.68532952260394
1968	DN756_10815	ychF	redox-regulated ATPase YchF	CDS	357.40519922172	375.1011121796164	414.4602382528463	347.50322812689296
1969	DN756_10820		DUF4087 domain-containing protein	CDS	7.099550458601364	7.1736859899168195	6.69206601085608	5.90210995924049
1970	DN756_10825		DUF4405 domain-containing protein	CDS	4.41726129100358	2.5217376937978866	3.1310770277692064	1.5792089575416233
1971	DN756_10830		flavodoxin	CDS	2.6976493221951934	1.2525361841929568	1.8933343229908832	1.5326149649920433
1972	DN756_10835		alpha/beta hydrolase	CDS	4.244367708594917	4.465254119621446	4.67284329738776	4.099734576289003
1973	DN756_10840		DNA-binding response regulator	CDS	16.606678842744934	13.4626096259508	17.887592040182568	14.152206825153733
1974	DN756_10845		HAMP domain-containing protein	CDS	35.399261006707796	26.5243473619314	38.54710455375794	29.687622616266868
1975	DN756_10850		carboxymuconolactone decarboxylase family protein	CDS	8.085115390145573	5.427316286808073	5.93489709757455	6.4239813847935965
1976	DN756_10855		cupin domain-containing protein	CDS	6.149233579555484	6.128585767209041	6.461487658801563	6.6539241419467965
1977	DN756_10860		alpha/beta fold hydrolase	CDS	33.66489035379943	30.01891022638397	37.8530774569015	33.701251142534865
1978	DN756_10865		HEAT repeat domain-containing protein	CDS	132.867477303367	83.16474324073499	153.89826396127967	69.1069760589782
1979	DN756_10870		hypothetical protein	CDS	150.92658579701967	101.23508842265797	170.532278844257	89.71847835757221
1980	DN756_10875		hypothetical protein	CDS	420.82202779232966	257.3394601103443	404.50416064285565	327.35051875086793
1981	DN756_10880		SDR family oxidoreductase	CDS	6.507067427244963	3.8987395231125066	6.0646064749267765	2.8637466357256733
1982	DN756_10885		class I SAM-dependent methyltransferase	CDS	28.583896798584195	34.20355088423773	50.19136791559193	16.92950553091063
1983	DN756_10890		hypothetical protein	CDS	12.518942468736066	19.792307386980266	11.989362198175968	17.267621366579736
1984	DN756_10900		DUF4034 domain-containing protein	CDS	29.71148895501227	68.9586384820299	31.2612921643087	49.015452431765794
1985	DN756_10905		hypothetical protein	CDS	6.883281346078813	21.20205019297903	12.3004835907944	11.264276989366524
1986	DN756_10910		hypothetical protein	CDS	3.325822084814627	13.076227153859167	5.476146891967063	4.949186817292984
1987	DN756_10920		glycosyl transferase	CDS	16.4749120081985	21.370996808633468	16.848545890621796	17.91487409836027
1988	DN756_10925		hypothetical protein	CDS	13.750454401994633	14.120855156428467	13.912944578691034	12.113291869259868
1989	DN756_10930		glycosyl transferase	CDS	12.541989151443467	12.887633197598932	11.155000886333797	11.819353992021602
1990	DN756_10935		NAD(P)-dependent oxidoreductase	CDS	15.477586768889934	15.957158619843332	15.337807647633866	15.037125956471867
1991	DN756_10940		CoF synthetase	CDS	46.96229926843497	54.951902207018634	44.2113888295111	44.71574720439613
1992	DN756_10945		MBL fold metallo-hydrolase	CDS	26.748317640814037	26.1256638232626	24.997725772757132	21.634616291918103
1993	DN756_10950		NAD(P)-dependent oxidoreductase	CDS	31.641957476991966	31.649373316356833	34.69649877742906	27.500019830738296
1994	DN756_10955		ketoacyl-ACP synthase III	CDS	39.67511006168573	45.94060891359519	45.600219162152804	39.8200892538462
1995	DN756_10960		anthranilate synthase component I family protein	CDS	6.750896605637536	8.760137925362246	11.419052816430558	6.079984948300357
1996	DN756_10965		HutD family protein	CDS	68.35026485284904	70.64958837262846	55.97800636204956	87.43757676747889
1997	DN756_10970		formimidoylglutamate deiminase	CDS	73.29404664758904	78.66086075768101	74.70551577963387	93.21167547785126
1998	DN756_10975	hutC	histidine utilization repressor	CDS	147.62301457832734	105.65633542373867	125.41634766302234	110.14462268272433
1999	DN756_10980		imidazolonepropionase	CDS	658.444351015617	630.638309902381	607.0153593468548	686.0718423885115
2000	DN756_10985	hutG	N-formylglutamate deformylase	CDS	319.25027389096704	328.0775884832717	299.1003085518287	336.40369173475165
2001	DN756_10990		phosphoporin PhoE	CDS	3.31121371207856	1.9881351915104666	2.5054679533134667	1.95903135145109
2002	DN756_10995	astE	succinylglutamate desuccinylase	CDS	14.414010439076167	10.780177752631635	15.587459091070002	11.220778969287823
